post,normalized claim
गे बनके प्रदर्शन करना इस्लाम में है ?,“जो सलमा बनकर जामिया दिल्ली में दंगे करवा रही थी वो अंदर से सलीम चचा निकले
👆🏻This is in Mysore road..Near Kengeri ..Just now recorded👆🏻।,ਪੋਸਟ ਵਿਚ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਇਹ ਘਟਨਾ ਕਰਨਾਟਕ ਦੇ ਕਾਂਗੇਰੀ ਦੀ ਹੈ।
ਲਖਨਊ ਚ ਯੋਗੀ ਦੇ ਕਾਫਲੇ ਨੂੰ ਰੋਕਦੇ ਹੋਏ ਬੇਰੁਜ਼ਗਾਰ।,ਵੀਡੀਓ ਨੂੰ ਲੈ ਕੇ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਲਖਨਊ ਵਿਚ ਯੋਗੀ ਆਦਿੱਤਯਨਾਥ ਦੇ ਕਾਫ਼ਿਲੇ ਨੂੰ ਰੋਕਦੇ ਹੋਏ ਬੇਰੋਜ਼ਗਾਰ ਲੋਕ।
ਜਿੱਥੇ ਬਿੱਲ cancel ਹੋਣ ਦੀ ਖੁਸ਼ੀ ਹੈ poore world ਚ ਕਿਸਾਨ ਵੀਰਾ ਨੂੰ ਆਪਣੇ ਹੱਕ ਵਾਪਿਸ ਮਿੱਲੇ !yaad karo ਇਹ ਲੋਕ pehla ਖੁਸ਼ ਸੀ ਹੁਣ ਇੰਹਨਾ ਦਾ ਬੁਰਾ ਹਾਲ ਹੈ Samaj ni ਆਉਦੀ ਇਹਨਾ ਤੇ ਹੱਸੀਏ ਜਾ ਲਾਣਤਾ ਪਾਈਏ !!,ਜਿੱਥੇ ਬਿੱਲ cancel ਹੋਣ ਦੀ ਖੁਸ਼ੀ ਹੈ poore world ਚ ਕਿਸਾਨ ਵੀਰਾ ਨੂੰ ਆਪਣੇ ਹੱਕ ਵਾਪਿਸ ਮਿੱਲੇ !yaad karo ਇਹ ਲੋਕ pehla ਖੁਸ਼ ਸੀ ਹੁਣ ਇੰਹਨਾ ਦਾ ਬੁਰਾ ਹਾਲ ਹੈ Samaj ni ਆਉਦੀ ਇਹਨਾ ਤੇ ਹੱਸੀਏ ਜਾ ਲਾਣਤਾ ਪਾਈਏ !!
"ਸਭ ਇਕੋ ਥਾਲੀ ਦੇ ਬੈਂਗਨ ਆ,,,","ਸਭ ਇਕੋ ਥਾਲੀ ਦੇ ਬੈਂਗਨ ਆ,,,"
ਨਰਸ ਨੇ ਟੀਕੇ ਵਿੱਚ ਦਵਾਈ ਕਦੋਂ ਭਰੀ ਜੇ ਕਿਸੇ ਅੰਧ ਭਕਤ ਨੂੰ ਦਿਖੇ ਤਾਂ ਜ਼ਰੂਰ ਦੱਸੇ ਇਸੇ ਤਰ੍ਹਾਂ ਯੂ.ਪੀ ਵਿੱਚ ਟੀਕਾਕਰਨ ਹੋ ਰਿਹਾ ਹੈ।,ਵੈਕਸੀਨ ਭਰੇ ਤੋਂ ਬਿਨਾ ਹੀ ਯੁਵਕ ਨੂੰ ਖਾਲੀ ਸਰਿੰਜ ਲਾ ਦਿੱਤੀ।
"ਯੋਗੀ ਅਦਿੱਤਿਆਨਾਥ ਦਾ ਇਹ ਬਿਆਨ ਬੇਹੱਦ ਘਟੀਆ ਤੇ ਉਸ ਦੀ ਮਾੜੀ ਸੋਚ ਨੂੰ ਦਰਸਾਉਂਦਾ ਹੈ ਇਸ ਬਿਆਨ ਨਾਲ ਗਰੀਬ ਲੋਕਾਂ ਤੇ ਜੁਲਮ ਤੇ ਸ਼ੋਸ਼ਣ ਵਧ ਜਾਵੇਗਾ, ਯੋਗੀ ਅਦਿੱਤਿਆਨਾਥ ਨੇ ਬਲਾਤਕਾਰ ਦੇ ਦੋਸ਼ੀਆ ਨੂੰ ਕਲੀਨ ਚਿੱਟ ਦੇ ਦਿੱਤੀ ਹੈ ਇਹ ਕਹਿਕੇ ਇਸ ਨਾਲ ਹੋਰ ਸਮਾਜ ਵਿਰੋਧੀ ਅਨਸਰਾਂ ਦੇ ਹੌਂਸਲੇ ਬੁਲੰਦ ਹੋਣਗੇ","ਇੱਕ ਪੋਸਟ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ, ਜਿਸਦੇ ਵਿਚ ਇੱਕ ਬ੍ਰੇਕਿੰਗ ਨਿਊਜ਼ ਪਲੇਟ ਵੇਖੀ ਜਾ ਸਕਦੀ ਹੈ। ਇਸ ਬ੍ਰੇਕਿੰਗ ਪਲੇਟ ਵਿਚ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖਮੰਤਰੀ ਯੋਗੀ ਅਦਿੱਤਯਨਾਥ ਦੇ ਠਾਕੁਰਾਂ ਨੂੰ ਲੈ ਕੇ ਬਿਆਨ ਨੂੰ ਦਰਸਾਇਆ ਗਿਆ ਹੈ।"
"मां को भूखी प्यासी कमरे में बंद कर मुस्लिम बहू और बेटा निकले दिल्ली के शाहीन बाग में मौज मस्ती करने* 10 दिन से कमरे में बंद थी बुजुर्ग महिला अलीगढ़ मोहल्ला शेखान अपर कोट का यह विडियो जरूर देखें एक बुजुर्ग मुस्लिम महिला को उसके बेटे व बहू ने घर में बुजुर्ग को (10 दिन) भूखा प्यासा घर के अन्दर कमरे मे बन्द कर शहर से बाहर दिल्ली के शाहीन बाग में मौज मस्ती करने चले गये। बेटी ने टी वी के न्यूज चैनल पर भाई भाभी को देख उसे अपनी मां से मिलने की याद आई, घर बन्द देख हुआ शक, घर का ताले तोड़ने पर बेहद बुरी हालत व अधमरी अवस्था में बुजुर्ग महिला को बन्द घर से बाहर निकाला गया।",ਬੁਜ਼ੁਰਗ ਮਾਂ ਨੂੰ ਘਰ ਵਿਚ ਬੰਦ ਕਰ ਸ਼ਾਹੀਨ ਬਾਗ ਜਾਣ ਦਾ ਦਾਅਵਾ
"ਆਹ ਪੰਜਾਬ ਦਾ ਮੁੱਖ ਮੰਤਰੀ, ਕੁਰਾਲੀ ਚ ਬਿਜਲੀ ਖੰਬੇ ਤੇ ਚੜ ਪਾਣੀ ਵਾਲੀ ਟੈਂਕੀ ਦੇ ਟਿਊਬਵੈਲ ਦਾ ਕੁਨੈਕਸ਼ਨ ਜੋੜਦੇ ਹੋਏ ਚਰਨਜੀਤ ਸਿੰਘ ਚੰਨੀ","ਆਹ ਪੰਜਾਬ ਦਾ ਮੁੱਖ ਮੰਤਰੀ, ਕੁਰਾਲੀ ਚ ਬਿਜਲੀ ਖੰਬੇ ਤੇ ਚੜ ਪਾਣੀ ਵਾਲੀ ਟੈਂਕੀ ਦੇ ਟਿਊਬਵੈਲ ਦਾ ਕੁਨੈਕਸ਼ਨ ਜੋੜਦੇ ਹੋਏ ਚਰਨਜੀਤ ਸਿੰਘ ਚੰਨੀ"
ਇਹ ਦੇਖੋ ਕਰਤੂਤਾਂ ਭੋਜੀਆ( ਨੇੜੇ ਝਬਾਲ) ਪਿੰਡ ਦੇ ਕਾਂਗਰਸੀ ਸਰਪੰਚ ਦੀਆ। ਇਸਨੇ ਅੱਜ ਇਕ ਬਜੁਰਗ ਬੂਟਾ ਸਿੰਘ ਦੀ ਬਹੁਤ ਬੇਰਹਿਮੀ ਨਾਲ ਮਾਰ ਕੁਟਾਈ ਕੀਤੀ। ਇਸਦੇ ਕਸੂਰ ਸਿਰਫ ਵਿਕਾਸ ਕੰਮਾਂ ਦੇ ਨਾ ਹੋਣ ਤੇ ਅਵਾਜ਼ ਉਠਾਉਣਾ ਸੀ! ਹੁਣ ਤੱਕ ਇਸ ਕਾਂਗਰਸੀ ਸਰਪੰਚ ਤੇ ਐਮ ਐਲ ਏ ਦੇ ਕਹਿਣ ਕਰਕੇ ਕੋਈ ਕਾਰਵਾਈ ਨਹੀਂ ਕੀਤੀ ਪੁਲਿਸ ਨੇ?! ਕੀ ਗੁੰਡਾ ਰਾਜ ਬਣ ਗਿਆ ਤਰਨਤਾਰਨ ਹਲਕਾ??? ਮਿਹਰਬਾਨੀ ਕਰਕੇ ਵੀਡੀਓ ਏਨੀ ਸੇਅਰ ਕਰੋ ਕਿ ਜੋ ਦੋਸੀ ਫੜੇ ਜਾਣ। ਹਨੇਰਗਰਦੀ ਲਿਆਂਦੀ ਆ ਸ਼ੰਦੀਪ ਅਗਨੀਹੋਤਰੀ ਤੇ ਉਸਦੇ ਕੁਝ ਗੁੰਡੇ ਸਰਪੰਚਾਂ ਤੇ ਚਮਚਿਆ ਨੇ??? ਪੁਛੋ ਜਰੂਰ ਇਨ੍ਹਾਂ ਨੂੰ ਜਾਗਦੀ ਜ਼ਮੀਰ ਵਾਲੇ??? ਵਾਰੀ ਸਭ ਦੀ ਆ ਸਕਦੀ ਜੇ ਆਪਾ ਨਾ ਬੋਲੇ ਇਸ ਗੁੰਡਾਗਰਦੀ ਵਿਰੁੱਧ!,"ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਇੱਕ ਵੀਡੀਓ ਤੇਜ਼ੀ ਨਾਲ ਵਾਇਰਲ ਹੋ ਰਿਹਾ ਹੈ, ਜਿਸਦੇ ਵਿਚ ਕੁਝ ਲੋਕਾਂ ਨੂੰ ਇੱਕ ਬੁਜ਼ੁਰਗ ਸਿੱਖ ਵਿਅਕਤੀ ਨਾਲ ਕੁੱਟਮਾਰ ਕਰਦੇ ਹੋਏ ਵੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ। ਵੀਡੀਓ ਨੂੰ ਵਾਇਰਲ ਕਰਦੇ ਹੋਏ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਇਸ ਵੀਡੀਓ ਵਿਚ ਤਰਨ ਤਾਰਨ ਜਿਲ੍ਹੇ ਅਧੀਨ ਪੈਂਦੇ ਪਿੰਡ ਭੋਜੀਆਂ ਦੇ ਸਰਪੰਚ ਇਸ ਬੁਜ਼ੁਰਗ ਨਾਲ ਕੁੱਟਮਾਰ ਕਰ ਰਹੇ ਹਨ।"
"BJP ਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਉਹ ਸਾਡੀ ‘ਬਹੂ’ ਨੂੰ ਆਪਣੇ ਪਾਲੇ ‘ਚ ਲੈ ਕੇ ਸਾਨੂੰ ਹਰਾ ਦੇਣਗੇ ਪਰ ਉਨ੍ਹਾਂ ਨੂੰ ਪਤਾ ਹੋਣਾ ਚਾਹੀਦਾ ਹੈ ਕਿ ‘ਰਾਵਣ’ ਨੂੰ ਵਿਭੀਸ਼ਨ ਸਿਰਫ ਇੱਕ ਹੀ ਵਾਰ ਮਰਵਾ ਸਕਦਾ ਹੈ, ਹਰ ਵਾਰ ਨਹੀਂ। ਬੇਸ਼ੱਕ ਅਸੀਂ ਯਦੁਵੰਸ਼ੀ ਹਾਂ ਪਰ ਰਾਮਾਇਣ ਅਸੀਂ ਵੀ ਕਈ ਵਾਰ ਪੜ੍ਹੀ ਹੈ। ਸਾਡੀ ਨਾਭੀ ਵਿੱਚ ‘ਅੰਮ੍ਰਿਤ’ ਕਿੱਥੇ ਛੁਪਿਆ ਹੈ ਇਹ ਅੱਜ ਦੇ ਵਿਭੀਸ਼ਣ ਨੂੰ ਵੀ ਨਹੀਂ ਪਤਾ।",ਅਖਿਲੇਸ਼ ਯਾਦਵ ਦਾ ਟਵੀਟ
अत्‍यंत दुखद समाचार…रामायण में रावण का किरदार निभाने वाले और रावण के पात्र में अपनी कला से प्राण फूंकने वाले रावण के पात्र को पर्दे पर जीवंत करने वाले कलाकार श्री अरविंद त्रिवेदी साहब का निधन। ईश्‍वर उनकी आत्‍मा को शांति दे।,रामायण में रावण का किरदार निभाने वाले और रावण के पात्र में अपनी कला से प्राण फूंकने वाले रावण के पात्र को पर्दे पर जीवंत करने वाले कलाकार श्री अरविंद त्रिवेदी साहब का निधन।
ਬਠਿੰਡੇ ਵਾਲਾ ਥਰਮਲ ਪਲਾਂਟ ਬੰਬ ਨਾਲ ਉਡਾਇਆ ਗਿਆ 17000 ਕਰੋੜ ਦੀ ਮਸ਼ੀਨਰੀ 165 ਕਰੋੜ ‘ਚ ਹੀ ਵੇਚ ਤੀ ? ਕੱਢ ਤਾਂ ਧੂੰਆ,ਬਠਿੰਡੇ ਵਾਲਾ ਥਰਮਲ ਪਲਾਂਟ ਬੰਬ ਨਾਲ ਉਡਾਇਆ ਗਿਆ 17000 ਕਰੋੜ ਦੀ ਮਸ਼ੀਨਰੀ 165 ਕਰੋੜ ਚ ਹੀ ਵੇਚ ਤੀ ? ਕੱਢ ਤਾਂ ਧੂੰਆ
ਮੋਦੀ ਯੋਗੀ ਜੀ ਬੇਟੀ ਬਚਾਓ ਦਾ ਨਾਅਰਾ ਇਹੀ ਹੈ। ਇਨ੍ਹਾਂ ਧੀਆਂ ‘ਤੇ ਅੱਤਿਆਚਾਰ ਕਰ ਰਹੇ ਪੁਲਿਸ ਵਾਲਿਆਂ ਨੂੰ ਤੁਸੀਂ ਕੀ ਕਹੋਗੇ। ਜਿਹੜੇ ਧੀਆਂ ਨੂੰ ਇੰਨਾ ਬੂਰੀ ਤਰ੍ਹਾਂ ਕੁੱਟ ਰਹੇ ਹਨ। ਮੋਦੀ ਯੋਗੀ ਹਾਯ ਹਾਯ।,ਯੂਪੀ ਪੁਲਿਸ ਨੇ ਕੀਤੀ ਸੀ ਔਰਤ ਨਾਲ ਕੁੱਟਮਾਰ
"ਬਿਮਾਰ ਮਰ ਰਹੇ ਹਨ ਪਰ ਇਹ ਵੈਂਟੀਲੇਟਰ #PMCaresFund ਤੋਂ ਭੇਜੇ ਗਏ ਸੀ,GGSMC ਫਰੀਦਕੋਟ, ਪੰਜਾਬ ਦੇ ਸਟੋਰ ਰੂਮ ਵਿੱਚ ਪਏ ਧੂਲ ਖਾ ਰਹੇ ਹਨ Disappointed face ਕਿਉਂਕਿ ਪੰਜਾਬ ਦੀ ਕਾਂਗਰਸ ਸਰਕਾਰ ਅਜੇ ਵੀ ਗੁੰਡਿਆਂ ਅਤੇ ਦਲਾਲਾਂ ਨੂੰ ਸੁਰੱਖਿਆ ਦੇਣ ਵਿੱਚ ਰੁੱਝੇ ਹੋਏ ਹਨ ਜੋ ਪਿਛਲੇ ਕਈ ਮਹੀਨਿਆਂ ਤੋਂ ਕਿਸਾਨਾਂ ਦੇ ਭੇਸ਼ ਵਿੱਚ ਉਤਪਾਤ ਮਚਾ ਰਹੇ ਹਨ।",ਪੰਜਾਬ ਦੇ ਫਰੀਦਕੋਟ ਦੇ ਹਸਪਤਾਲ ਵਿੱਚ ਵੈਂਟੀਲੇਟਰਸ ਦਾ ਇਸਤੇਮਾਲ ਨਹੀਂ ਕਰ ਰਹੀ ਪੰਜਾਬ ਸਰਕਾਰ
ਪੁਲਿਸ ਹੱਥ ਭਾਰੀ ਸਫਲਤਾ ਹਿੰਦੂ ਮੁਸਲਿਮ ਨੂੰ ਲੜਾਉਣ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਨ ਵਾਲਾ Amit Arora ਮੰਦਿਰ ਚ ਗਾਂ ਦੇ ਖੂਨ ਦਾ ਛਿੜਕਾਅ ਕਰਦਾ ਫੜ ਲਿਆ ਕਰਦੋ ਸ਼ੇਅਰ ਤਾਂ ਜ਼ੋ ਇਹੋ ਲੁਕੇ ਨਾ ਰਹਿਣ,ਪੁਲਿਸ ਹੱਥ ਭਾਰੀ ਸਫਲਤਾ ਹਿੰਦੂ ਮੁਸਲਿਮ ਨੂੰ ਲੜਾਉਣ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਨ ਵਾਲਾ Amit Arora ਮੰਦਿਰ ਚ ਗਾਂ ਦੇ ਖੂਨ ਦਾ ਛਿੜਕਾਅ ਕਰਦਾ ਫੜ ਲਿਆ
युद्ध का मैदान हो या सांसारिक जीवन हो संस्कृति व संस्कार छुपते नहीं है जिसकी बानगी एक रूसी सैनिक का धैर्य और संस्कार से व एक छोटे से युक्रेनी बच्चे के इस विडियो को देखकर अंदाजा लगा लो। वर्ना इस रशियन की जगह तालिबानी सैनिक होते तो ना जाने क्या हाल कर देते बच्ची का….।,ਯੂਕਰੇਨ ਵਿੱਚ ਰੂਸੀ ਸੈਨਿਕਾਂ ਨਾਲ ਭਿੜਦੀ ਯੂਕਰੇਨੀ ਬੱਚੀ
ਚੋਣ ਪ੍ਰਚਾਰ ਤੋਂ ਵਿਹਲੇ ਹੋ ਕੇ ਅਕਾਲੀ ਦਲ ਦੀ ਸਰਕਾਰ ਆਉਣ ਦੇ ਜਸ਼ਨ ਮਨਾਉਣ ਵੀ ਲੱਗ ਗਏ✌🏻,ਚੋਣ ਪ੍ਰਚਾਰ ਤੋਂ ਵਿਹਲੇ ਹੋ ਕੇ ਅਕਾਲੀ ਦਲ ਦੀ ਸਰਕਾਰ ਆਉਣ ਦੇ ਜਸ਼ਨ ਮਨਾਉਣ ਵੀ ਲੱਗ ਗਏ
"ਅੰਮ੍ਰਿਤਸਰ ਵਿਚ ਕੋਰੋਨਾ ਵਾਇਰਸ ਦਾ ਕਹਿਰ, ਜਸਵੰਤ ਸਿੰਘ ਨਾਮਕ ਵਿਅਕਤੀ ਦੀ ਹੋਈ ਮੌਤ।","ਅੰਮ੍ਰਿਤਸਰ ਵਿਚ ਕੋਰੋਨਾ ਵਾਇਰਸ ਦਾ ਕਹਿਰ, ਜਸਵੰਤ ਸਿੰਘ ਨਾਮਕ ਵਿਅਕਤੀ ਦੀ ਹੋਈ ਮੌਤ।"
"Diwali celebrations in India ✨ Golden Temple, Harmandir Sahib, India","Diwali celebrations in India ✨ Golden Temple, Harmandir Sahib, India"
"8 वर्षीय बच्ची, सपोटरा, राजस्थान में #नसीर_खान ने #बलात्कार के बाद #हत्या कर शव पेड़ से लटका दिया गया। क्या ऐसे नरभक्षी को फासी होनी चाहिए..😢.हाँ//ना ??",ਤਸਵੀਰ ਦਾ ਇਸਤੇਮਾਲ ਕਰਦੇ ਹੋਏ ਯੂਜ਼ਰ ਦਾਅਵਾ ਕਰ ਰਹੇ ਹਨ ਕਿ ਰਾਜਸਥਾਨ ਵਿਚ 8 ਸਾਲਾਂ ਦੀ ਬੱਚੀ ਨਾਲ ਨਸੀਰ ਖਾਨ ਨਾਂ ਦੇ ਇੱਕ ਵਿਅਕਤੀ ਨੇ ਜਬਰ ਜਨਾਹ ਕੀਤਾ ਅਤੇ ਬਾਅਦ ਵਿਚ ਹੱਤਿਆ ਕਰਕੇ ਉਸਦੀ ਲਾਸ਼ ਨੂੰ ਦਰੱਖਤ 'ਤੇ ਟੰਗ ਦਿੱਤਾ।
ਰਾਜਨਾਥ ਸਿੰਘ ਬਾਰਡਰ ‘ਤੇ ਨਿਮਬੂ-ਮਿਰਚ ਲਾਉਂਦੇ ਹੋਏ ਬਾਰਡਰ ਦੀ ਹਿਫਾਜ਼ਤ ਲਈ।,ਰਾਜਨਾਥ ਸਿੰਘ ਬਾਰਡਰ 'ਤੇ ਨਿਮਬੂ-ਮਿਰਚ ਲਾਉਂਦੇ ਹੋਏ ਬਾਰਡਰ ਦੀ ਹਿਫਾਜ਼ਤ ਲਈ
ਮੋਦੀ ਤੇ ਤੋਮਰ ਨਾਲ ਅਜਿਹੀ ਕਿਹੜੀ ਮੱਲ ਮਾਰ ਆਇਆ drunked man ਬੜਾ ਖੁਸ਼ ਆ…!!! ਅੰਦਰੂਨੀ ਗੱਠਜੋੜ🤔🤔,"""ਮੋਦੀ ਤੇ ਤੋਮਰ ਨਾਲ ਅਜਿਹੀ ਕਿਹੜੀ ਮੱਲ ਮਾਰ ਆਇਆ drunked man ਬੜਾ ਖੁਸ਼ ਆ…!!! ਅੰਦਰੂਨੀ ਗੱਠਜੋੜ"
"ਇਹ ਕੇਰਲ ਦੇ ਵਾਯਨਾਡ ਵਿੱਚ ਕਾਂਗਰੇਸ ਪਾਰਟੀ ਦਾ ਦਫਤਰ, ਹੁਣ ਤੁਸੀਂ ਅੰਦਾਜ਼ਾ ਲਾ ਲਵੋ ਕਾਂਗਰੇਸ ਨੇ ਆਪਣੇ ਘੋਸ਼ਣਾ ਪੱਤਰ ਵਿੱਚ ਦਰਿਆਦਿਲੀ ਕਿਊਂ ਦਿਖਾਈ ਸੀ।","ਇਹ ਕੇਰਲ ਦੇ ਵਾਯਨਾਡ ਵਿੱਚ ਕਾਂਗਰੇਸ ਪਾਰਟੀ ਦਾ ਦਫਤਰ, ਹੁਣ ਤੁਸੀਂ ਅੰਦਾਜ਼ਾ ਲਾ ਲਵੋ ਕਾਂਗਰੇਸ ਨੇ ਆਪਣੇ ਘੋਸ਼ਣਾ ਪੱਤਰ ਵਿੱਚ ਦਰਿਆਦਿਲੀ ਕਿਊਂ ਦਿਖਾਈ ਸੀ।"
मैं यह नहीं कहा कि गोडसे द्वारा गांधी की हत्या करना सही है या गलत था पर इतना जरूर कहूंगा कि इतिहास की किताबों में गोडसे को गांधी का हत्यारा पढ़ाने के साथ-साथ गोडसे का अंतिम बयान भी पढ़ाओ कि उसने आखिर गांधी की हत्या क्यों की थी? बाकी सही गलत का फैसला भावी पीढ़ी अपने आप कर लेगी?,ਨਾਥੁਰਾਮ ਗੋਡਸੇ ਨੂੰ ਲੈ ਅਕਸ਼ੈ ਕੁਮਾਰ ਦਾ ਬਿਆਨ
ਦਿੱਲੀ ਕਰੋਲ ਬਾਗ ਗਫਾਰ ਮਾਰਕੀਟ ਵਿਚ ਇਕ ਆਂਤਕਵਾਦੀ ਨੂੰ ਪੁਲਿਸ ਨੇ ਫੜਿਆ ਸਾਰਾ ਸੀਲ,ਦਿੱਲੀ ਕਰੋਲ ਬਾਗ ਗਫਾਰ ਮਾਰਕੀਟ ਵਿਚ ਇਕ ਆਂਤਕਵਾਦੀ ਨੂੰ ਪੁਲਿਸ ਨੇ ਫੜਿਆ ਸਾਰਾ ਸੀਲ
ਪੰਜਾਬ ਦਾ ਪਾਣੀ ਦਿੱਲੀ ਲੈਕੇ ਜਾਵੇ ਗਾ10 ਸਾਲ ਪੁਰਾਣੀਆਂ ਗੱਡੀਆ ਪੰਜਾਬ ਵਿੱਚ ਬੰਦ ਕਰਾਵੇਗਾ,10 ਸਾਲ ਪੁਰਾਣੀਆਂ ਗੱਡੀਆ ਪੰਜਾਬ ਵਿੱਚ ਬੰਦ ਕਰਾਵੇਗਾ
ਸਾਡੇ ਦੋਗਲੇ ਪ੍ਰਧਾਨਮੰਤ੍ਰੀ ਜੋ ਮਰਨ ਵਾਲੇ ਗਾਂਧੀ ਜੀ ਨੂੰ ਵੀ ਪ੍ਰਣਾਮ ਕਰਦੇ ਹਨ ਅਤੇ ਓਹਨਾ ਮਾਰਨ ਵਾਲੇ ਨੱਥੂਰਾਮ ਗੋਡਸੇ ਨੂੰ ਵੀ ਪ੍ਰਣਾਮ ਕਰਦੇ ਹਨ,PM मोदी ने गोडसे की मूर्ति के सामने हाथ जोड़े है
"WHO ਤੋਂ ਮਿਲੀ ਜਾਣਕਾਰੀ, ਕਰੋਨਾ ਵਾਇਰਸ ਦੇ ਕਾਰਨ ਇਸ ਬਾਰ ਹੋਲੀ ਦਾ ਰੰਗ ਨਾ ਲਗਾਇਆ ਜਾਵੇ। ਅਗਲੇ ਮਹੀਨੇ ਹੋਲੀ ਹੈ। ਪਿਚਕਾਰੀਆਂ, ਰੰਗ, ਗੁਲਾਲ ਸਮੇਤ ਕਈ ਸਮਾਨ ਚੀਨ ਤੋਂ ਹੀ ਆਉਂਦਾ ਹੈ। ਇਸ ਵਜ੍ਹਾ ਨਾਲ ਕਰੋਨਾ ਵਾਇਰਸ ਹੋ ਸਕਦਾ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਆਪਣੇ ਬੱਚਿਆਂ ਨੂੰ ਚਾਈਨਾ ਦੀ ਆਈਟਮਾਂ ਤੋਂ ਦੂਰ ਰੱਖੋ। ਕਿਰਪਾ ਕਰਕੇ ਇਸ ਮੈਸਜ ਨੂੰ ਅੱਗੇ ਭੇਜੋ। ਜਨਹਿਤ ਵਿਚ ਜਾਰੀ।",WHO ਨੇ ਜਾਰੀ ਕੀਤੀ ਹੈ ਹੋਲੀ ਦੇ ਰੰਗਾਂ ਨੂੰ ਨਾ ਲੈਣ ਦੀ ਸੂਚਨਾ
His means bodyguard’s wife..The tweet is now deleted for obvious reasons. 😗😚 Twitter need to add edit button 😀😀words can’t be bullet ..once fired can not be back😀😀,ਫਰਜੀ ਟਵੀਟ ਦੇ ਜਰੀਏ ਦੇਸ਼ ਦੇ ਪਹਿਲੇ ਪ੍ਰਧਾਨਮੰਤਰੀ ਜਵਾਹਰਲਾਲ ਨਹਿਰੂ 'ਤੇ ਗਲਤ ਕਮੈਂਟ ਕੀਤਾ ਗਿਆ ਹੈ।
"Pls do not accept Rs.500 Currency note on which the green strip is close to Gandhi ji because it’s fake. Accept a currency note where the strip is near Governor’s signature. Please pass this message to all family and friends,",500 ਦੇ ਨੋਟ ਨੂੰ ਲੈ ਕੇ ਵਾਇਰਲ ਹੋ ਰਿਹਾ ਮੈਸਜ
ਆਹ ਭਾਰਤ ਦੇਸ਼ ਦੇ ਮਹਾਨ ਲੀਡਰਾਂ ਦੀਆਂ ਰਾਸ਼ਟਰੀ ਗੀਤ ‘ਚ ਲੱਗੀਆਂ ਬ੍ਰੇਕਾਂ 😂🤣ਬਸ ਜਯਾ ਹੈ ਜਯਾ ਹੈ ਹੇਕਾਂ ਖਿੱਚਣ ਜੋਗੇ ਹੀ ਆ 🤣🤣,ਆਹ ਭਾਰਤ ਦੇਸ਼ ਦੇ ਮਹਾਨ ਲੀਡਰਾਂ ਦੀਆਂ ਰਾਸ਼ਟਰੀ ਗੀਤ 'ਚ ਲੱਗੀਆਂ ਬ੍ਰੇਕਾਂ
ਪੰਜਾਬ ਚ ਝਾੜੂ ਪਾਰਟੀ ਦੇ ਕਿਸੇ ਵੀ ਲੀਡਰ ਨੂੰ ਗੱਡੀ ਤੋਂ ਥੱਲੇ ਨਹੀਂ ਉਤਰਨ ਦਿੱਤਾ ਜਾ ਰਿਹਾ ਹਰ ਥਾਂ ਭਗਵੰਤ ਦਾ ਵਿਰੋਧ ਹੋ ਰਿਹਾਸਿੱਖਾਂ ਦੇ ਮਸਲੇ ਤੇ ਭਗਵੰਤ ਦੀ ਚੁੱਪ ਕਾਰਨ ਲੋਕਾਂ ਚ ਭਾਰੀ ਨਿਰਾਸ਼ਾ,ਪੰਜਾਬ ਚ ਝਾੜੂ ਪਾਰਟੀ ਦੇ ਕਿਸੇ ਵੀ ਲੀਡਰ ਨੂੰ ਗੱਡੀ ਤੋਂ ਥੱਲੇ ਨਹੀਂ ਉਤਰਨ ਦਿੱਤਾ ਜਾ ਰਿਹਾ ਹਰ ਥਾਂ ਭਗਵੰਤ ਦਾ ਵਿਰੋਧ ਹੋ ਰਿਹਾ ਸਿੱਖਾਂ ਦੇ ਮਸਲੇ ਤੇ ਭਗਵੰਤ ਦੀ ਚੁੱਪ ਕਾਰਨ ਲੋਕਾਂ ਚ ਭਾਰੀ ਨਿਰਾਸ਼ਾ
ਚੰਦ੍ਰਯਾਨ -2 ਦੀ ਨਾਕਾਮੀ ਲਈ ਕਾਂਗਰੇਸ ਜਿੰਮੇਵਾਰ?,ਚੰਦ੍ਰਯਾਨ-2 ਦੀ ਨਾਕਾਮੀ ਦਾ ਕਾਰਣ ਕਾਂਗਰੇਸ ਹੈ
